entry_time,exit_time,direction,entry_price,exit_price,profit_pct,expected_log_return,fact_log_return,fact_1h_max_range_log_return,tp_price,sl_price,hold_minutes,exit_reason,score_pct_at_entry,bucket_mean_mfe
2026-02-09 17:31:00,2026-02-09 17:35:00,long,86.68,87.21068082909198,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.020892363312627234,87.21068082909198,86.15254838709679,4,take_profit,0.9322000915750915,0.006103633318063704
2026-02-09 17:36:00,2026-02-09 18:03:00,long,87.61,88.14637456664454,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.010220393302513134,88.14637456664454,87.07688929618769,27,take_profit,0.980376221001221,0.006103633318063704
2026-02-09 18:04:00,2026-02-09 18:17:00,long,88.36,87.82232551319647,-0.0060850439882698115,0.006103633318063704,-0.006103633318063735,0.0016961614288691956,88.90096629047724,87.82232551319647,13,stop_loss,0.967876221001221,0.006103633318063704
2026-02-09 18:18:00,2026-02-09 18:21:00,long,87.78,87.24585483870968,-0.0060850439882698115,0.006103633318063704,-0.006103633318063735,0.0010247652476638568,88.31741535737996,87.24585483870968,3,stop_loss,0.9288995726495727,0.006103633318063704
2026-02-09 18:22:00,2026-02-09 18:33:00,long,87.27,87.8042929851737,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.0060547394658511215,87.8042929851737,86.7389582111437,11,take_profit,0.9684561965811965,0.006103633318063704
2026-02-09 18:34:00,2026-02-09 19:02:00,long,87.64,87.10670674486803,-0.0060850439882698115,0.006103633318063704,-0.006103633318063735,0.0022794630339548374,88.17655823559785,87.10670674486803,28,stop_loss,0.958131105006105,0.006103633318063704
2026-02-09 19:03:00,2026-02-09 19:35:00,long,87.5,88.03570111381573,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.007060728570573705,88.03570111381573,86.9675586510264,32,take_profit,0.9196008852258852,0.006103633318063704
2026-02-09 19:36:00,2026-02-09 20:16:00,long,88.05,87.51421187683285,-0.0060850439882697005,0.006103633318063704,-0.006103633318063623,0.001588742957874363,88.58906837795972,87.51421187683285,40,stop_loss,0.9257898351648352,0.006103633318063704
2026-02-09 20:17:00,2026-02-09 20:59:00,long,87.37,87.90490521501808,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.00479562462811409,87.90490521501808,86.83834970674486,42,take_profit,0.9105425824175825,0.006103633318063704
2026-02-09 21:55:00,2026-02-09 22:55:00,long,87.25,87.02,-0.002636103151862468,0.006103633318063704,-0.0026395837900024983,0.0024039849022380066,87.78417053920484,86.71907991202346,60,timeout_1h,0.9193948412698413,0.006103633318063704
2026-02-10 03:31:00,2026-02-10 03:56:00,long,85.35,85.87253817216198,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.01222722656956056,85.87253817216198,84.83064149560117,25,take_profit,0.9146291208791208,0.006103633318063704
2026-02-10 06:54:00,2026-02-10 07:02:00,long,84.3,84.81610975879619,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.008151737502724977,84.81610975879619,83.78703079178885,8,take_profit,0.9117826617826618,0.006103633318063704
2026-02-10 14:18:00,2026-02-10 14:23:00,long,85.06,84.54240615835778,-0.0060850439882697005,0.006103633318063704,-0.006103633318063623,-0.00011757098361671331,85.58076270561334,84.54240615835778,5,stop_loss,0.9013927045177045,0.006103633318063704
2026-02-10 14:24:00,2026-02-10 14:37:00,long,84.43,83.91623973607038,-0.0060850439882699225,0.006103633318063704,-0.006103633318063847,0.0017750433629338792,84.94690565759387,83.91623973607038,13,stop_loss,0.9238095238095239,0.006103633318063704
2026-02-10 14:38:00,2026-02-10 14:42:00,long,83.75,83.2403775659824,-0.0060850439882698115,0.006103633318063704,-0.006103633318063735,0.008323472548633262,84.2627424946522,83.2403775659824,4,stop_loss,0.9838598901098901,0.006103633318063704
2026-02-10 14:43:00,2026-02-10 14:52:00,long,83.34,83.85023235229033,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.013231017259501631,83.85023235229033,82.8328724340176,9,take_profit,0.9842032967032966,0.006103633318063704
2026-02-10 14:53:00,2026-02-10 15:07:00,long,83.8,84.31304860957438,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.007726635765771745,84.31304860957438,83.29007331378298,14,take_profit,0.9796588827838828,0.006103633318063704
2026-02-10 15:08:00,2026-02-10 15:13:00,long,84.2,83.68763929618768,-0.0060850439882698115,0.006103633318063704,-0.006103633318063735,0.002964722005528102,84.71549752895183,83.68763929618768,5,stop_loss,0.9817880036630037,0.006103633318063704
2026-02-10 15:14:00,2026-02-10 15:22:00,long,83.75,84.2627424946522,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.011515530587975116,84.2627424946522,83.2403775659824,8,take_profit,0.9792506105006105,0.006103633318063704
2026-02-10 15:23:00,2026-02-10 16:14:00,long,84.16,84.67525263701408,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.006631952303751207,84.67525263701408,83.64788269794721,51,take_profit,0.9607600732600733,0.006103633318063704
2026-02-10 16:15:00,2026-02-10 16:22:00,long,84.68,84.16471847507331,-0.0060850439882698115,0.006103633318063704,-0.006103633318063735,0.0007082989317485492,85.19843623220477,84.16471847507331,7,stop_loss,0.9635760073260073,0.006103633318063704
2026-02-10 16:23:00,2026-02-10 17:23:00,long,84.33,84.59,0.003083125815249721,0.006103633318063704,0.003078382729373054,0.004850071611862997,84.8462934277495,83.8168482404692,60,timeout_1h,0.9558722527472527,0.006103633318063704
2026-02-10 18:26:00,2026-02-10 18:46:00,long,83.51,83.00183797653959,-0.0060850439882698115,0.006103633318063704,-0.006103633318063735,0.0007182188482066684,84.02127314302575,83.00183797653959,20,stop_loss,0.9467071123321124,0.006103633318063704
2026-02-10 18:47:00,2026-02-10 19:35:00,long,82.74,83.24655897322415,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.008424649659251623,83.24655897322415,82.23652346041055,48,take_profit,0.9520680708180708,0.006103633318063704
2026-02-10 19:36:00,2026-02-10 20:03:00,long,83.37,82.86268988269795,-0.0060850439882698115,0.006103633318063704,-0.006103633318063735,0.0008392782699949171,83.88041602124365,82.86268988269795,27,stop_loss,0.9131257631257631,0.006103633318063704
2026-02-10 20:35:00,2026-02-10 21:08:00,long,82.35,82.85417127683115,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.006173980025606443,82.85417127683115,81.84889662756598,33,take_profit,0.9092261904761905,0.006103633318063704
2026-02-10 21:32:00,2026-02-10 21:54:00,long,81.95,82.45172235745372,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.008505519077194561,82.45172235745372,81.45133064516129,22,take_profit,0.9088522588522588,0.006103633318063704
2026-02-11 03:42:00,2026-02-11 03:58:00,long,83.76,83.25031671554252,-0.0060850439882698115,0.006103633318063704,-0.006103633318063735,-0.0004776689844825051,84.27280371763665,83.25031671554252,16,stop_loss,0.9163919413919414,0.006103633318063704
2026-02-11 04:54:00,2026-02-11 05:02:00,long,81.76,82.26055912074943,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.006825965070399669,82.26055912074943,81.26248680351907,8,take_profit,0.9076655982905983,0.006103633318063704
2026-02-11 05:04:00,2026-02-11 06:04:00,long,82.15,81.79,-0.0043822276323798315,0.006103633318063704,-0.004391857736394393,0.0020672470425168368,82.65294681714244,81.65011363636364,60,timeout_1h,0.9049488705738705,0.006103633318063704
2026-02-11 06:16:00,2026-02-11 06:25:00,long,80.83,81.32486538319687,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.008622866929066435,81.32486538319687,80.33814589442815,9,take_profit,0.95191163003663,0.006103633318063704
2026-02-11 06:26:00,2026-02-11 06:48:00,long,81.5,81.00406891495601,-0.0060850439882698115,0.006103633318063704,-0.006103633318063735,0.0003680304280023134,81.99896732315409,81.00406891495601,22,stop_loss,0.9440438034188035,0.006103633318063704
2026-02-11 06:49:00,2026-02-11 07:15:00,long,80.89,80.39778079178886,-0.0060850439882697005,0.006103633318063704,-0.006103633318063623,0.0037018798444938502,81.38523272110349,80.39778079178886,26,stop_loss,0.9007058913308913,0.006103633318063704
2026-02-11 07:36:00,2026-02-11 08:09:00,long,81.05,80.55680718475072,-0.0060850439882699225,0.006103633318063704,-0.006103633318063847,0.0030797683720797608,81.54621228885446,80.55680718475072,33,stop_loss,0.9071619352869353,0.006103633318063704
2026-02-11 13:33:00,2026-02-11 13:51:00,long,81.57,81.07364296187683,-0.0060850439882698115,0.006103633318063704,-0.006103633318063735,0.015932231198683942,82.06939588404514,81.07364296187683,18,stop_loss,0.9081539987789988,0.006103633318063704
2026-02-11 13:52:00,2026-02-11 13:55:00,long,80.86,81.35504905215018,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.024674514298548025,81.35504905215018,80.3679633431085,3,take_profit,0.9212950244200244,0.006103633318063704
2026-02-11 13:56:00,2026-02-11 14:03:00,long,81.41,81.90841631629416,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.017895662925286448,81.90841631629416,80.91461656891495,7,take_profit,0.9296550671550672,0.006103633318063704
2026-02-11 14:04:00,2026-02-11 14:10:00,long,82.02,82.52215091834476,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.010430658547259768,82.52215091834476,81.52090469208211,6,take_profit,0.9593406593406594,0.006103633318063704
