trade_index,entry_time,bucket_mean_mfe,cumulative_mfe,fact_log_return,cumulative_fact_log_return
1005,2026-02-04 11:07:00,0.006103633318063704,-0.126852757295003,0.006103633318063704,-0.126852757295003
1006,2026-02-04 11:09:00,0.006103633318063704,-0.12074912397693931,0.006103633318063704,-0.12074912397693931
1007,2026-02-04 11:16:00,0.006103633318063704,-0.11464549065887561,0.006103633318063704,-0.11464549065887561
1008,2026-02-04 11:26:00,0.006103633318063704,-0.10854185734081191,0.006103633318063704,-0.10854185734081191
1009,2026-02-04 11:37:00,0.006103633318063704,-0.11464549065887554,-0.006103633318063623,-0.11464549065887554
1010,2026-02-04 11:53:00,0.006103633318063704,-0.10854185734081184,0.006103633318063704,-0.10854185734081184
1011,2026-02-04 12:39:00,0.006103633318063704,-0.11464549065887558,-0.006103633318063735,-0.11464549065887558
1012,2026-02-04 13:39:00,0.006103633318063704,-0.12074912397693932,-0.006103633318063735,-0.12074912397693932
1013,2026-02-04 13:49:00,0.006103633318063704,-0.12685275729500306,-0.006103633318063735,-0.12685275729500306
1014,2026-02-04 14:10:00,0.006103633318063704,-0.12074912397693936,0.006103633318063704,-0.12074912397693936
1015,2026-02-04 14:22:00,0.006103633318063704,-0.1268527572950031,-0.006103633318063735,-0.1268527572950031
1016,2026-02-04 14:31:00,0.006103633318063704,-0.12074912397693939,0.006103633318063704,-0.12074912397693939
1017,2026-02-04 14:36:00,0.006103633318063704,-0.12685275729500312,-0.006103633318063735,-0.12685275729500312
1018,2026-02-04 14:41:00,0.006103633318063704,-0.12074912397693942,0.006103633318063704,-0.12074912397693942
1019,2026-02-04 14:44:00,0.006103633318063704,-0.12685275729500314,-0.006103633318063735,-0.12685275729500314
1020,2026-02-04 14:53:00,0.006103633318063704,-0.12074912397693945,0.006103633318063704,-0.12074912397693945
1021,2026-02-04 14:56:00,0.006103633318063704,-0.12685275729500317,-0.006103633318063735,-0.12685275729500317
1022,2026-02-04 14:59:00,0.006103633318063704,-0.1329563906130669,-0.006103633318063735,-0.1329563906130669
1023,2026-02-04 15:03:00,0.006103633318063704,-0.13906002393113065,-0.006103633318063735,-0.13906002393113065
1024,2026-02-04 15:07:00,0.006103633318063704,-0.13295639061306694,0.006103633318063704,-0.13295639061306694
1025,2026-02-04 15:10:00,0.006103633318063704,-0.12685275729500323,0.006103633318063704,-0.12685275729500323
1026,2026-02-04 15:27:00,0.006103633318063704,-0.13295639061306708,-0.006103633318063847,-0.13295639061306708
1027,2026-02-04 15:34:00,0.006103633318063704,-0.13906002393113082,-0.006103633318063735,-0.13906002393113082
