trial_no,param_hash,params,feature_k,objective_score,valid_ratio_p925,train_ratio_p925,train_valid_gap,spearman_rho,decile_monotonicity,valid_rmse,train_rmse,valid_mae,elapsed_s,best_iteration,p_num_leaves,p_max_depth,p_min_child_samples,p_min_child_weight,p_min_split_gain,p_reg_alpha,p_reg_lambda,p_subsample,p_colsample_bytree,p_learning_rate,p_max_bin,p_path_smooth,p_extra_trees,p_feature_k
36,6a38e9fc97298c4f,"{'num_leaves': 23, 'max_depth': 8, 'min_child_samples': 986, 'min_child_weight': 0.00013190570811966596, 'min_split_gain': 0.0, 'reg_alpha': 0.0018301407079935438, 'reg_lambda': 2.907988127655556, 'subsample': 0.8458105989971058, 'colsample_bytree': 0.9319703304430786, 'learning_rate': 0.009879634395347532, 'max_bin': 63, 'path_smooth': 0.0419496045141861, 'extra_trees': False, 'feature_k': 78}",78,-1.1420371045170687,0.0,0.0,0.2880595366374336,0.0266717738137805,0.6666666666666666,0.0085448852057919,0.0135862571323314,0.0049935294955485,2.3,165,23,8,986,0.0001319057081196,0.0,0.0018301407079935,2.907988127655556,0.8458105989971058,0.9319703304430786,0.0098796343953475,63,0.0419496045141861,False,78
37,0b63f3c262422586,"{'num_leaves': 32, 'max_depth': 5, 'min_child_samples': 212, 'min_child_weight': 0.00010902267917773856, 'min_split_gain': 0.0, 'reg_alpha': 0.027347204584405177, 'reg_lambda': 1.2364487493957967, 'subsample': 0.7248547745766912, 'colsample_bytree': 0.9038608988186984, 'learning_rate': 0.011422215723603378, 'max_bin': 63, 'path_smooth': 0.05116814018956102, 'extra_trees': False, 'feature_k': 45}",45,-1.1217496792890895,0.0,0.0,0.3599489547940293,0.0160117305764471,0.4444444444444444,0.0085408252572707,0.0135810672303583,0.0049875926773022,1.7,181,32,5,212,0.0001090226791777,0.0,0.0273472045844051,1.2364487493957967,0.7248547745766912,0.9038608988186984,0.0114222157236033,63,0.051168140189561,False,45
38,a08de341fd4f0e02,"{'num_leaves': 27, 'max_depth': -1, 'min_child_samples': 697, 'min_child_weight': 0.0002925601162276553, 'min_split_gain': 0.0037200808980947394, 'reg_alpha': 0.013115205579967577, 'reg_lambda': 6.197437807291447, 'subsample': 0.6145871215024059, 'colsample_bytree': 0.809632327728292, 'learning_rate': 0.009370058021558726, 'max_bin': 63, 'path_smooth': 0.022252924306559774, 'extra_trees': False, 'feature_k': 74}",74,-1.183388811355505,0.0,0.0,0.1883230498257206,0.0331314391123176,0.5555555555555556,0.0085442162304387,0.0135859003751186,0.0049944795488721,2.1,128,27,-1,697,0.0002925601162276,0.0037200808980947,0.0131152055799675,6.197437807291447,0.6145871215024059,0.809632327728292,0.0093700580215587,63,0.0222529243065597,False,74
39,fff929264be82417,"{'num_leaves': 20, 'max_depth': 5, 'min_child_samples': 486, 'min_child_weight': 0.0001927800768193763, 'min_split_gain': 0.008135726933663557, 'reg_alpha': 0.033138133394295693, 'reg_lambda': 4.993760343546054, 'subsample': 0.6318709491878621, 'colsample_bytree': 0.5438119626969227, 'learning_rate': 0.01293734226094082, 'max_bin': 63, 'path_smooth': 0.003833326801628276, 'extra_trees': False, 'feature_k': 40}",40,-1.119273825119076,0.0,0.0,0.3716171005569131,0.0067173623001662,0.5555555555555556,0.0085379764718997,0.0135811968643534,0.0049805488402953,1.7,242,20,5,486,0.0001927800768193,0.0081357269336635,0.0331381333942956,4.993760343546054,0.6318709491878621,0.5438119626969227,0.0129373422609408,63,0.0038333268016282,False,40
40,26e0a97bd83fe495,"{'num_leaves': 30, 'max_depth': -1, 'min_child_samples': 1862, 'min_child_weight': 0.0001676656923952909, 'min_split_gain': 0.0027702696537651966, 'reg_alpha': 0.011476032997126611, 'reg_lambda': 9.60904878378482, 'subsample': 0.5456773694910179, 'colsample_bytree': 0.8429928156013322, 'learning_rate': 0.010692726843036768, 'max_bin': 63, 'path_smooth': 0.03364306433044897, 'extra_trees': False, 'feature_k': 42}",42,-1.016428223771941,0.0,0.0,-0.0195981877889515,-0.0258875917019195,0.4444444444444444,0.0085519199150802,0.0136018616656339,0.0050011428850495,1.1,144,30,-1,1862,0.0001676656923952,0.0027702696537651,0.0114760329971266,9.60904878378482,0.5456773694910179,0.8429928156013322,0.0106927268430367,63,0.0336430643304489,False,42
41,40193b17841d3287,"{'num_leaves': 16, 'max_depth': 4, 'min_child_samples': 500, 'min_child_weight': 0.002778793014912682, 'min_split_gain': 0.007796104992441094, 'reg_alpha': 0.019461324695692162, 'reg_lambda': 10.046654932720381, 'subsample': 0.7006412354949696, 'colsample_bytree': 0.8955663342194762, 'learning_rate': 0.005996152177759519, 'max_bin': 127, 'path_smooth': 0.011957382689204406, 'extra_trees': False, 'feature_k': 62}",62,-1.0993572076910447,0.0,0.0,0.2781883582059987,0.0233193487888937,0.4444444444444444,0.0085489899553183,0.01359581967302,0.0049994213617918,2.3,316,16,4,500,0.0027787930149126,0.007796104992441,0.0194613246956921,10.04665493272038,0.7006412354949696,0.8955663342194762,0.0059961521777595,127,0.0119573826892044,False,62
42,c5294d52aadf7fe0,"{'num_leaves': 32, 'max_depth': 6, 'min_child_samples': 1939, 'min_child_weight': 0.00020736484798964555, 'min_split_gain': 0.0025022255570542966, 'reg_alpha': 0.0040966057739667905, 'reg_lambda': 1.9261446388191161, 'subsample': 0.5690302448885934, 'colsample_bytree': 0.9438870919791378, 'learning_rate': 0.0050069889985263245, 'max_bin': 127, 'path_smooth': 0.08494041494119847, 'extra_trees': False, 'feature_k': 73}",73,-1.1361256181762955,0.0,0.0,-0.0018040209966765,0.0190740967781929,0.5555555555555556,0.0085483023923201,0.013599484993234,0.0049970569632194,4.3,430,32,6,1939,0.0002073648479896,0.0025022255570542,0.0040966057739667,1.926144638819116,0.5690302448885934,0.9438870919791378,0.0050069889985263,127,0.0849404149411984,False,73
43,d0f7d9a45fa270ba,"{'num_leaves': 8, 'max_depth': 3, 'min_child_samples': 767, 'min_child_weight': 0.009821669578233704, 'min_split_gain': 5.467127092641976e-05, 'reg_alpha': 0.013182741833322012, 'reg_lambda': 3.8357529945708824, 'subsample': 0.5730351091403834, 'colsample_bytree': 0.4904302288550869, 'learning_rate': 0.03882908370630356, 'max_bin': 63, 'path_smooth': 3.784767390449984, 'extra_trees': False, 'feature_k': 16}",16,-0.9319553787116084,0.0,0.0,0.0336420429160079,-0.0126462578109485,0.2222222222222222,0.0085582338901073,0.0136028470545689,0.0050125593525421,0.4,38,8,3,767,0.0098216695782337,5.467127092641976e-05,0.013182741833322,3.8357529945708815,0.5730351091403834,0.4904302288550869,0.0388290837063035,63,3.784767390449984,False,16
44,7055e4a00ae3f585,"{'num_leaves': 31, 'max_depth': 5, 'min_child_samples': 713, 'min_child_weight': 0.00023944218967548347, 'min_split_gain': 0.0008767876250751756, 'reg_alpha': 0.003994496249441597, 'reg_lambda': 1.0235650788526904, 'subsample': 0.8123782834630715, 'colsample_bytree': 0.8313231720975898, 'learning_rate': 0.008296346858361761, 'max_bin': 127, 'path_smooth': 0.04973515785979831, 'extra_trees': False, 'feature_k': 50}",50,-1.1529163761351733,0.0,0.0,0.3064117932055039,0.0250170824800669,0.6666666666666666,0.0085497309084824,0.0135915351158632,0.0050007599279177,1.6,201,31,5,713,0.0002394421896754,0.0008767876250751,0.0039944962494415,1.0235650788526904,0.8123782834630715,0.8313231720975898,0.0082963468583617,127,0.0497351578597983,False,50
45,79a910bdd7c700b6,"{'num_leaves': 61, 'max_depth': 8, 'min_child_samples': 997, 'min_child_weight': 0.0001561975230990329, 'min_split_gain': 4.778252817461126e-05, 'reg_alpha': 0.10374328460815957, 'reg_lambda': 9.758267944281672, 'subsample': 0.6690729242349176, 'colsample_bytree': 0.8611386710649923, 'learning_rate': 0.015282540080068975, 'max_bin': 63, 'path_smooth': 0.03904014327151786, 'extra_trees': False, 'feature_k': 31}",31,-1.032246585630228,0.0,0.0,0.1197999914708896,-0.0065877624312395,0.4444444444444444,0.0085456784952993,0.0135904603136983,0.0049925989239111,1.0,106,61,8,997,0.000156197523099,4.778252817461126e-05,0.1037432846081595,9.758267944281672,0.6690729242349176,0.8611386710649923,0.0152825400800689,63,0.0390401432715178,False,31
46,933bfc1ad7a425fe,"{'num_leaves': 17, 'max_depth': 6, 'min_child_samples': 263, 'min_child_weight': 0.00020591545755831755, 'min_split_gain': 0.005782468333718765, 'reg_alpha': 0.0011954411108610888, 'reg_lambda': 1.1100740176284, 'subsample': 0.7529276246570041, 'colsample_bytree': 0.8839138914112721, 'learning_rate': 0.011360446280849833, 'max_bin': 63, 'path_smooth': 0.45668846939173185, 'extra_trees': False, 'feature_k': 31}",31,-1.0727850073323173,0.0,0.0,0.2419029660585352,-0.0105043515073625,0.5555555555555556,0.0085439136786125,0.0135815210574959,0.0049903074961302,1.4,168,17,6,263,0.0002059154575583,0.0057824683337187,0.001195441110861,1.1100740176284,0.7529276246570041,0.8839138914112721,0.0113604462808498,63,0.4566884693917318,False,31
47,61503b2f66fd06b5,"{'num_leaves': 21, 'max_depth': -1, 'min_child_samples': 435, 'min_child_weight': 0.025560295900882584, 'min_split_gain': 1.0466414192230938e-05, 'reg_alpha': 0.0011172629703825679, 'reg_lambda': 3.0741961960092525, 'subsample': 0.6033119451020049, 'colsample_bytree': 0.4622966406034143, 'learning_rate': 0.04195788987841035, 'max_bin': 127, 'path_smooth': 7.807886816726558, 'extra_trees': False, 'feature_k': 58}",58,-1.0943635681790291,0.0,0.0,0.1422254746958986,0.0060781550730409,0.4444444444444444,0.0085418848613489,0.0135884114046949,0.0049876942551616,1.0,34,21,-1,435,0.0255602959008825,1.0466414192230938e-05,0.0011172629703825,3.0741961960092525,0.6033119451020049,0.4622966406034143,0.0419578898784103,127,7.807886816726558,False,58
48,ee619b883f4bd548,"{'num_leaves': 23, 'max_depth': -1, 'min_child_samples': 510, 'min_child_weight': 0.0006597776345328487, 'min_split_gain': 0.00020844051613722164, 'reg_alpha': 1.2032907147745286, 'reg_lambda': 10.594203811112191, 'subsample': 0.6071823233462613, 'colsample_bytree': 0.7100758894969467, 'learning_rate': 0.008071406818487923, 'max_bin': 63, 'path_smooth': 0.03600301352505477, 'extra_trees': True, 'feature_k': 72}",72,-1.1153906939065503,0.0,0.0,0.0154563043037441,0.001807147105889,0.4444444444444444,0.0085488578215282,0.0135972717662048,0.0049986853336998,2.1,193,23,-1,510,0.0006597776345328,0.0002084405161372,1.2032907147745286,10.594203811112193,0.6071823233462613,0.7100758894969467,0.0080714068184879,63,0.0360030135250547,True,72
49,40e2891379d6202b,"{'num_leaves': 8, 'max_depth': 3, 'min_child_samples': 2071, 'min_child_weight': 0.0002303645898392117, 'min_split_gain': 2.894575118441432e-05, 'reg_alpha': 0.0067549709686888, 'reg_lambda': 1.3251059282114606, 'subsample': 0.6470635486775268, 'colsample_bytree': 0.860061837852806, 'learning_rate': 0.016622167299520898, 'max_bin': 63, 'path_smooth': 0.09809552228026316, 'extra_trees': False, 'feature_k': 44}",44,-1.0273151889134444,0.0,0.0,-0.0733551090836029,-0.0242361214458333,0.5555555555555556,0.0085554891472607,0.0136058664603111,0.005007383099986,1.0,87,8,3,2071,0.0002303645898392,2.894575118441432e-05,0.0067549709686888,1.3251059282114606,0.6470635486775268,0.860061837852806,0.0166221672995208,63,0.0980955222802631,False,44
50,8a7c56a654421865,"{'num_leaves': 51, 'max_depth': 8, 'min_child_samples': 1057, 'min_child_weight': 0.00010547185376556204, 'min_split_gain': 1.0083145385984296e-05, 'reg_alpha': 0.00920442757636098, 'reg_lambda': 5.491259883469671, 'subsample': 0.7017272010411236, 'colsample_bytree': 0.9051387513254718, 'learning_rate': 0.012260958123767448, 'max_bin': 127, 'path_smooth': 0.016573460650337213, 'extra_trees': False, 'feature_k': 55}",55,-1.099088303572845,0.0,0.0,0.2329864682727358,0.0335905979339856,0.5555555555555556,0.0085451096233783,0.0135905334479851,0.0049929632149347,1.8,141,51,8,1057,0.0001054718537655,1.0083145385984296e-05,0.0092044275763609,5.491259883469671,0.7017272010411236,0.9051387513254718,0.0122609581237674,127,0.0165734606503372,False,55
51,181a270cb06656d6,"{'num_leaves': 21, 'max_depth': -1, 'min_child_samples': 331, 'min_child_weight': 0.0010574503915161673, 'min_split_gain': 0.0013802231647256967, 'reg_alpha': 0.0025494187460542105, 'reg_lambda': 1.9733739556783538, 'subsample': 0.531744291744373, 'colsample_bytree': 0.7154321743105159, 'learning_rate': 0.015288282488250359, 'max_bin': 63, 'path_smooth': 0.022042350319269096, 'extra_trees': True, 'feature_k': 19}",19,-0.9477476640333016,0.0,0.0,-0.0218271983938243,-0.0191113182221738,0.5555555555555556,0.0085547885016864,0.0135928633144511,0.0050096907626706,0.8,74,21,-1,331,0.0010574503915161,0.0013802231647256,0.0025494187460542,1.9733739556783536,0.531744291744373,0.7154321743105159,0.0152882824882503,63,0.022042350319269,True,19
52,400380b11d8aca31,"{'num_leaves': 23, 'max_depth': 5, 'min_child_samples': 367, 'min_child_weight': 0.0005708238920039401, 'min_split_gain': 0.0006623143417886269, 'reg_alpha': 0.007318872711784025, 'reg_lambda': 2.0035126874827087, 'subsample': 0.830820785073716, 'colsample_bytree': 0.6836718660632695, 'learning_rate': 0.008211929651969322, 'max_bin': 127, 'path_smooth': 0.03743702974454472, 'extra_trees': False, 'feature_k': 22}",22,-0.9819885122220418,0.0,0.0,0.067926111544766,-0.0136133662253324,0.4444444444444444,0.0085466230871626,0.0135878538347091,0.004993534432045,1.4,238,23,5,367,0.0005708238920039,0.0006623143417886,0.007318872711784,2.0035126874827087,0.830820785073716,0.6836718660632695,0.0082119296519693,127,0.0374370297445447,False,22
53,8889eecbbcdf1aac,"{'num_leaves': 30, 'max_depth': 5, 'min_child_samples': 421, 'min_child_weight': 0.0003145556760842587, 'min_split_gain': 0.0009853340373493836, 'reg_alpha': 0.018310764842178546, 'reg_lambda': 7.926767876708236, 'subsample': 0.6040623602956908, 'colsample_bytree': 0.8477989967853206, 'learning_rate': 0.00852486498447467, 'max_bin': 63, 'path_smooth': 0.020340208758410777, 'extra_trees': False, 'feature_k': 62}",62,-1.1363081870936176,0.0,0.0,0.2430925935181007,0.03631035083738,0.6666666666666666,0.0085428825031329,0.0135868245696984,0.0049911511587173,1.7,209,30,5,421,0.0003145556760842,0.0009853340373493,0.0183107648421785,7.926767876708236,0.6040623602956908,0.8477989967853206,0.0085248649844746,63,0.0203402087584107,False,62
54,30c08b9382467b1d,"{'num_leaves': 8, 'max_depth': 3, 'min_child_samples': 555, 'min_child_weight': 0.0032492106802772067, 'min_split_gain': 0.0006163843343912115, 'reg_alpha': 0.0042857808590404485, 'reg_lambda': 1.22531601488808, 'subsample': 0.7161526389169003, 'colsample_bytree': 0.7662506536549131, 'learning_rate': 0.005339619069807073, 'max_bin': 127, 'path_smooth': 0.024864305098018444, 'extra_trees': True, 'feature_k': 48}",48,-1.030481726615606,0.0,0.0,-0.0283466661338858,-0.0131595589243723,0.5555555555555556,0.0085541463503205,0.0136049187405385,0.0050053409178311,2.8,353,8,3,555,0.0032492106802772,0.0006163843343912,0.0042857808590404,1.22531601488808,0.7161526389169003,0.7662506536549131,0.005339619069807,127,0.0248643050980184,True,48
55,5066ec05c088891f,"{'num_leaves': 19, 'max_depth': 5, 'min_child_samples': 333, 'min_child_weight': 0.0003959288206781443, 'min_split_gain': 0.0, 'reg_alpha': 0.02420056721056098, 'reg_lambda': 1.3775910395043378, 'subsample': 0.9187313023046234, 'colsample_bytree': 0.9156487901658196, 'learning_rate': 0.007402101392922678, 'max_bin': 127, 'path_smooth': 0.5270479378240263, 'extra_trees': False, 'feature_k': 53}",53,-1.1434412672559218,0.0,0.0,0.3174864130127637,0.0118546523891689,0.5555555555555556,0.0085469273670427,0.013588505583195,0.004996690765147,2.2,232,19,5,333,0.0003959288206781,0.0,0.0242005672105609,1.3775910395043378,0.9187313023046234,0.9156487901658196,0.0074021013929226,127,0.5270479378240263,False,53
56,64ba6ae2144fe79d,"{'num_leaves': 8, 'max_depth': 3, 'min_child_samples': 632, 'min_child_weight': 0.0002454641259640419, 'min_split_gain': 0.05304341423323221, 'reg_alpha': 0.04788044507142474, 'reg_lambda': 1.1888392842520041, 'subsample': 0.937684132563087, 'colsample_bytree': 0.9004175953345931, 'learning_rate': 0.007884053296618761, 'max_bin': 63, 'path_smooth': 0.08040905469949684, 'extra_trees': False, 'feature_k': 42}",42,-1.103860621079818,0.0,0.0,0.1854714228559872,0.0136985169007631,0.4444444444444444,0.0085527699321222,0.0136007404527744,0.0050048056685582,1.4,251,8,3,632,0.000245464125964,0.0530434142332322,0.0478804450714247,1.188839284252004,0.937684132563087,0.9004175953345931,0.0078840532966187,63,0.0804090546994968,False,42
57,299d4070d7b9fc2a,"{'num_leaves': 9, 'max_depth': 8, 'min_child_samples': 4175, 'min_child_weight': 0.010142935032137477, 'min_split_gain': 0.00018536773922580747, 'reg_alpha': 0.019058639646876516, 'reg_lambda': 4.87593261597876, 'subsample': 0.6215557033149943, 'colsample_bytree': 0.4384070890301963, 'learning_rate': 0.045050009152532544, 'max_bin': 127, 'path_smooth': 1.258326608600669, 'extra_trees': False, 'feature_k': 52}",52,-1.0747314593155568,0.0,0.0,-0.0897322258491676,-0.0357599144553054,0.5555555555555556,0.0085583026468855,0.0136036113227913,0.005014716992755,0.6,23,9,8,4175,0.0101429350321374,0.0001853677392258,0.0190586396468765,4.87593261597876,0.6215557033149943,0.4384070890301963,0.0450500091525325,127,1.258326608600669,False,52
58,310de1d413cbcab5,"{'num_leaves': 32, 'max_depth': 5, 'min_child_samples': 293, 'min_child_weight': 0.0003295894869939223, 'min_split_gain': 0.0025382292622602837, 'reg_alpha': 0.0012665254721349916, 'reg_lambda': 2.1597192243510044, 'subsample': 0.8456408469125546, 'colsample_bytree': 0.8753765808667473, 'learning_rate': 0.012140735893375549, 'max_bin': 63, 'path_smooth': 0.4171157732251128, 'extra_trees': False, 'feature_k': 58}",58,-1.1080881061610564,0.0,0.0,0.3343884761489732,0.0133193094875311,0.5555555555555556,0.0085493700598523,0.0135929783090008,0.0050004469405488,1.6,116,32,5,293,0.0003295894869939,0.0025382292622602,0.0012665254721349,2.1597192243510044,0.8456408469125546,0.8753765808667473,0.0121407358933755,63,0.4171157732251128,False,58
59,336d0587e07efab1,"{'num_leaves': 38, 'max_depth': -1, 'min_child_samples': 1025, 'min_child_weight': 0.00024681549248273775, 'min_split_gain': 5.204559300509468e-05, 'reg_alpha': 0.023122081657748834, 'reg_lambda': 10.808194753674671, 'subsample': 0.578531094967392, 'colsample_bytree': 0.7934222645558364, 'learning_rate': 0.011733437859430169, 'max_bin': 127, 'path_smooth': 0.09961369885956031, 'extra_trees': True, 'feature_k': 58}",58,-0.9789992338475236,0.0,0.0,0.0085299841474556,-0.0197945974319174,0.5555555555555556,0.0085521319815723,0.0136026614834128,0.0050011234922149,1.3,130,38,-1,1025,0.0002468154924827,5.204559300509468e-05,0.0231220816577488,10.808194753674671,0.578531094967392,0.7934222645558364,0.0117334378594301,127,0.0996136988595603,True,58
60,2cdc519030e9fccb,"{'num_leaves': 23, 'max_depth': 5, 'min_child_samples': 1647, 'min_child_weight': 0.00019627597867188237, 'min_split_gain': 0.0005941914447838311, 'reg_alpha': 0.001153328811588356, 'reg_lambda': 1.0656953157841256, 'subsample': 0.8358774123474092, 'colsample_bytree': 0.8398377016570988, 'learning_rate': 0.01052122777222483, 'max_bin': 127, 'path_smooth': 0.15935030323810348, 'extra_trees': False, 'feature_k': 39}",39,-1.0547841721932374,0.0,0.0,0.1853453139251086,-0.0081365648882395,0.5555555555555556,0.0085511089424978,0.0135949354622433,0.0050007945868958,1.4,158,23,5,1647,0.0001962759786718,0.0005941914447838,0.0011533288115883,1.0656953157841256,0.8358774123474092,0.8398377016570988,0.0105212277722248,127,0.1593503032381034,False,39
61,b2fc1381e3a0bc54,"{'num_leaves': 60, 'max_depth': -1, 'min_child_samples': 1853, 'min_child_weight': 0.00017728771383056693, 'min_split_gain': 0.009368785746468067, 'reg_alpha': 0.004246137379676355, 'reg_lambda': 1.132419373900735, 'subsample': 0.8044870704513561, 'colsample_bytree': 0.9228391482757273, 'learning_rate': 0.005606755301136176, 'max_bin': 63, 'path_smooth': 0.09416593717945208, 'extra_trees': False, 'feature_k': 38}",38,-1.0624944932396465,0.0,0.0,0.1431435115551549,0.002062757850639,0.4444444444444444,0.0085512174962439,0.0135995547857607,0.005001423289191,1.2,174,60,-1,1853,0.0001772877138305,0.009368785746468,0.0042461373796763,1.132419373900735,0.8044870704513561,0.9228391482757272,0.0056067553011361,63,0.094165937179452,False,38
62,a105b9429df47987,"{'num_leaves': 20, 'max_depth': 5, 'min_child_samples': 244, 'min_child_weight': 0.0006973449316197893, 'min_split_gain': 0.0, 'reg_alpha': 0.27715162604101257, 'reg_lambda': 1.418563058195797, 'subsample': 0.9015848219348893, 'colsample_bytree': 0.941967141913515, 'learning_rate': 0.007108941144711534, 'max_bin': 127, 'path_smooth': 0.2713944885865368, 'extra_trees': False, 'feature_k': 123}",123,-1.1988405068656696,0.0,0.0,0.3335060326066912,0.0525849218374675,0.7777777777777778,0.0085355019435463,0.0135736756616212,0.0049813969986642,3.6,313,20,5,244,0.0006973449316197,0.0,0.2771516260410125,1.418563058195797,0.9015848219348892,0.941967141913515,0.0071089411447115,127,0.2713944885865368,False,123
63,bee430e4cac1925b,"{'num_leaves': 9, 'max_depth': 6, 'min_child_samples': 694, 'min_child_weight': 0.040482729053622366, 'min_split_gain': 0.00015016714718839256, 'reg_alpha': 0.006574999253098954, 'reg_lambda': 1.0891549649098107, 'subsample': 0.6348974504910732, 'colsample_bytree': 0.6858094629329751, 'learning_rate': 0.035859543567998226, 'max_bin': 63, 'path_smooth': 7.891290820716266, 'extra_trees': True, 'feature_k': 135}",135,-1.173983179793717,0.0,0.0,0.0802813954893106,0.0297297325642526,0.6666666666666666,0.0085444816143351,0.0136021048878751,0.0049898824860377,1.1,61,9,6,694,0.0404827290536223,0.0001501671471883,0.0065749992530989,1.089154964909811,0.6348974504910732,0.6858094629329751,0.0358595435679982,63,7.891290820716266,True,135
64,926614eba5f3b638,"{'num_leaves': 8, 'max_depth': 6, 'min_child_samples': 483, 'min_child_weight': 0.01673121815293021, 'min_split_gain': 0.0001229600544015532, 'reg_alpha': 0.012788120723662526, 'reg_lambda': 2.519088774069015, 'subsample': 0.6617381619533862, 'colsample_bytree': 0.7508659286991641, 'learning_rate': 0.048375393187005164, 'max_bin': 63, 'path_smooth': 1.7639632831343353, 'extra_trees': True, 'feature_k': 134}",134,-1.1907418006860546,0.0,0.0,-0.0054637999268096,0.0248297680584744,0.5555555555555556,0.0085433284230894,0.0136015316494445,0.0049893078114543,1.0,52,8,6,483,0.0167312181529302,0.0001229600544015,0.0127881207236625,2.519088774069015,0.6617381619533862,0.7508659286991641,0.0483753931870051,63,1.7639632831343353,True,134
65,45ff6bb7f939efbb,"{'num_leaves': 8, 'max_depth': 6, 'min_child_samples': 407, 'min_child_weight': 0.02345470151108573, 'min_split_gain': 0.00014877077486172177, 'reg_alpha': 0.021813290973059316, 'reg_lambda': 2.5019488604008977, 'subsample': 0.7380427851115576, 'colsample_bytree': 0.7514498734955699, 'learning_rate': 0.01892237003962141, 'max_bin': 63, 'path_smooth': 0.27129249667617705, 'extra_trees': True, 'feature_k': 135}",135,-1.1417016868262375,0.0,0.0,0.1710645052799679,0.0147615841431739,0.5555555555555556,0.0085512542863868,0.0136020085361059,0.0049999495974778,1.2,86,8,6,407,0.0234547015110857,0.0001487707748617,0.0218132909730593,2.5019488604008977,0.7380427851115576,0.7514498734955699,0.0189223700396214,63,0.271292496676177,True,135
66,e073b92fe430c44d,"{'num_leaves': 19, 'max_depth': 6, 'min_child_samples': 534, 'min_child_weight': 0.0068897848565464305, 'min_split_gain': 0.00010630577628186974, 'reg_alpha': 0.022640038761447902, 'reg_lambda': 2.0316253865945604, 'subsample': 0.6264553741083034, 'colsample_bytree': 0.6894750963440073, 'learning_rate': 0.04740798484748618, 'max_bin': 63, 'path_smooth': 2.113678619737522, 'extra_trees': True, 'feature_k': 134}",134,-1.1316021469837316,0.0,0.0,0.0924863475826274,0.0238996907629705,0.6666666666666666,0.0085528591891829,0.0135986272068005,0.0050059767307571,1.1,19,19,6,534,0.0068897848565464,0.0001063057762818,0.0226400387614479,2.0316253865945604,0.6264553741083034,0.6894750963440073,0.0474079848474861,63,2.113678619737522,True,134
67,61c1e3d288c077e3,"{'num_leaves': 11, 'max_depth': 5, 'min_child_samples': 828, 'min_child_weight': 0.06844230770015765, 'min_split_gain': 0.00011668612761799889, 'reg_alpha': 0.0435067018378109, 'reg_lambda': 2.7846252864659107, 'subsample': 0.5521802802988581, 'colsample_bytree': 0.6642042374150336, 'learning_rate': 0.02607301757091978, 'max_bin': 63, 'path_smooth': 8.944127609891899, 'extra_trees': True, 'feature_k': 122}",122,-1.1707009626156637,0.0,0.0,0.0554426234888303,0.0241281474235355,0.5555555555555556,0.0085399100861555,0.0135939080437371,0.0049822839164853,2.1,99,11,5,828,0.0684423077001576,0.0001166861276179,0.0435067018378109,2.7846252864659107,0.5521802802988581,0.6642042374150336,0.0260730175709197,63,8.944127609891899,True,122
68,86f2e5e30385296e,"{'num_leaves': 6, 'max_depth': 5, 'min_child_samples': 2226, 'min_child_weight': 0.08813323964318652, 'min_split_gain': 0.0001493331767195568, 'reg_alpha': 0.0060540813498739755, 'reg_lambda': 3.8005879064467125, 'subsample': 0.6497617705630018, 'colsample_bytree': 0.7200127967853163, 'learning_rate': 0.02763123851747409, 'max_bin': 63, 'path_smooth': 4.894118479656098, 'extra_trees': True, 'feature_k': 115}",115,-1.0842030484506726,0.0,0.0,0.0281274827605937,-0.0083272357138166,0.4444444444444444,0.0085518019085409,0.0135990881715552,0.0050017483588192,1.9,59,6,5,2226,0.0881332396431865,0.0001493331767195,0.0060540813498739,3.800587906446713,0.6497617705630018,0.7200127967853163,0.027631238517474,63,4.894118479656098,True,115
69,d6adb1a21a053633,"{'num_leaves': 9, 'max_depth': 5, 'min_child_samples': 784, 'min_child_weight': 0.01194090492704084, 'min_split_gain': 0.0001348088051854653, 'reg_alpha': 0.046264238214360064, 'reg_lambda': 4.404689395436041, 'subsample': 0.5230795699530683, 'colsample_bytree': 0.5182401345614565, 'learning_rate': 0.018416606435438142, 'max_bin': 127, 'path_smooth': 8.418669372833516, 'extra_trees': True, 'feature_k': 131}",131,-1.2362261347265415,0.0,0.0,-0.0275046445625242,0.0228579495478913,0.5555555555555556,0.0085492989015059,0.0136023329100664,0.0049984431405565,1.1,86,9,5,784,0.0119409049270408,0.0001348088051854,0.04626423821436,4.404689395436041,0.5230795699530683,0.5182401345614565,0.0184166064354381,127,8.418669372833516,True,131
70,bd4a169f1c85ebe6,"{'num_leaves': 8, 'max_depth': 5, 'min_child_samples': 605, 'min_child_weight': 0.008571677541985087, 'min_split_gain': 0.00011325042107973637, 'reg_alpha': 0.043203403834210105, 'reg_lambda': 13.979692367380487, 'subsample': 0.5182277549088095, 'colsample_bytree': 0.43250525293366165, 'learning_rate': 0.014384691761072927, 'max_bin': 127, 'path_smooth': 4.776076287043366, 'extra_trees': True, 'feature_k': 130}",130,-1.160952469678511,0.0,0.0,-0.0045952119631367,0.0054555095359096,0.7777777777777778,0.0085476274000703,0.0136037515826906,0.0049933931701529,1.1,150,8,5,605,0.008571677541985,0.0001132504210797,0.0432034038342101,13.979692367380489,0.5182277549088095,0.4325052529336616,0.0143846917610729,127,4.776076287043366,True,130
