direction,entry_cutoff,tp_spec,sl_spec,n_trades,total_fact_log_return,avg_fact_log_return,compounded_return_pct,win_rate,avg_hold_minutes
short,0.98,0.75x_bucket_mean,1.0x_tp,120,-0.2667385047725574,-0.002222820873104645,-23.412668250010647,0.4083333333333333,12.941666666666666
short,0.99,0.75x_bucket_mean,1.0x_tp,71,-0.18079115439079482,-0.0025463542871942933,-16.539035494454424,0.39436619718309857,9.394366197183098
short,0.9,0.75x_bucket_mean,1.5x_tp,596,0.00624231610669156,1.0473684742771073e-05,0.6261839965437277,0.535234899328859,34.62080536912752
short,0.92,0.75x_bucket_mean,1.5x_tp,454,0.009485687824141612,2.0893585515730425e-05,0.9530819549837144,0.5440528634361234,32.6784140969163
short,0.94,0.75x_bucket_mean,1.5x_tp,333,0.08863508395622886,0.00026617142329197856,9.268184642819154,0.5645645645645646,27.636636636636638
short,0.95,0.75x_bucket_mean,1.5x_tp,264,-0.06516131140147363,-0.00024682314924800617,-6.308368409715603,0.5568181818181818,26.166666666666668
short,0.96,0.75x_bucket_mean,1.5x_tp,204,-0.06104540866248296,-0.00029924219932589684,-5.921948077899241,0.5637254901960784,23.41176470588235
short,0.97,0.75x_bucket_mean,1.5x_tp,142,-0.18396613902578246,-0.0012955361903224116,-16.80360255395844,0.5422535211267606,20.535211267605632
short,0.98,0.75x_bucket_mean,1.5x_tp,101,-0.2115367839353885,-0.0020944236033206783,-19.066049018705876,0.504950495049505,19.10891089108911
short,0.99,0.75x_bucket_mean,1.5x_tp,59,-0.13345198371225217,-0.0022618980290212234,-12.493051444291359,0.5084745762711864,14.627118644067796
short,0.9,0.75x_bucket_mean,2.0x_tp,546,-0.12064042092020784,-0.00022095315186851253,-11.364738384358585,0.5402930402930403,38.34981684981685
short,0.92,0.75x_bucket_mean,2.0x_tp,415,-0.09650146318827327,-0.00023253364623680305,-9.199143098871232,0.5469879518072289,36.566265060240966
short,0.94,0.75x_bucket_mean,2.0x_tp,292,0.05489480033852824,0.0001879958915703022,5.642947280664523,0.5787671232876712,32.476027397260275
short,0.95,0.75x_bucket_mean,2.0x_tp,234,-0.1862281403138931,-0.0007958467534781756,-16.991580229124548,0.5683760683760684,30.371794871794872
short,0.96,0.75x_bucket_mean,2.0x_tp,178,-0.19017919870506528,-0.0010684224646351982,-17.318904278564673,0.5561797752808989,27.98314606741573
short,0.97,0.75x_bucket_mean,2.0x_tp,122,-0.3241368585592283,-0.0026568594963871173,-27.68487338332658,0.5327868852459017,25.098360655737704
short,0.98,0.75x_bucket_mean,2.0x_tp,86,-0.2841582124780817,-0.003304165261373043,-24.735244294925508,0.5232558139534884,23.03488372093023
